cas,mutator,anntations,percentage,accepted?,loc,blame error?,analyse time,constraints,hit as normal,hit as strict,Normal,Strict,Wrong dynamic
blackscholes,arithmetic,131,13.74,true,152,true,63,1204,true,true,7,7,3
blackscholes,arithmetic,131,999,true,271,true,240,5807,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,71,1140,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,144,3881,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,135,3650,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,90,2402,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,91,2148,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,125,2177,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,107,1986,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,100,2005,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,95,1905,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,63,1124,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,63,1204,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,240,5791,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,70,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,143,3865,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,134,3649,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,92,2438,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,81,2131,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,120,2172,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,111,1984,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,98,1960,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,95,1890,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,63,1122,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,64,1212,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,239,5773,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,70,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,144,3874,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,140,3643,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,92,2428,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,94,2471,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,121,2167,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,109,2008,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,101,1960,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,98,1925,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,63,1127,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,64,1212,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,238,5791,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,69,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,145,3865,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,141,3649,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,91,2426,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,89,2108,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,121,2162,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,108,1980,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,99,1947,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,97,1909,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,64,1127,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,63,1207,true,true,3,3,3
blackscholes,arithmetic,131,999,true,270,true,239,5808,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,270,true,69,1140,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,144,3882,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,149,3843,true,true,3,3,3
blackscholes,arithmetic,131,70.23,true,152,true,93,2437,true,true,3,3,3
blackscholes,arithmetic,131,60.31,true,152,true,90,2145,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,105,2087,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,114,2070,true,true,3,3,3
blackscholes,arithmetic,131,38.93,true,152,true,99,1946,true,true,3,3,3
blackscholes,arithmetic,131,32.82,true,152,true,101,1817,true,true,3,3,3
blackscholes,arithmetic,131,23.66,true,152,true,64,1126,true,true,3,3,3
blackscholes,arithmetic,131,14.5,true,152,true,61,1175,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,237,5791,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,71,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,142,3865,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,140,3649,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,92,2453,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,88,2111,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,126,2199,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,109,1966,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,99,1942,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,96,1907,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,67,1122,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,65,1212,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,242,5773,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,73,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,144,3874,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,138,3643,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,93,2431,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,78,2081,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,122,2179,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,111,2008,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,100,1939,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,97,1901,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,65,1127,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,63,1193,true,true,3,3,3
blackscholes,arithmetic,131,999,true,271,true,239,5791,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,271,true,70,1143,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,144,3865,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,141,3649,true,true,3,3,3
blackscholes,arithmetic,131,69.47,true,152,true,91,2413,true,true,3,3,3
blackscholes,arithmetic,131,59.54,true,152,true,79,2133,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,120,2183,true,true,3,3,3
blackscholes,arithmetic,131,43.51,true,152,true,109,2011,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,98,1937,true,true,3,3,3
blackscholes,arithmetic,131,32.6,true,152,true,97,1905,true,true,3,3,3
blackscholes,arithmetic,131,22.9,true,152,true,64,1127,true,true,3,3,3
blackscholes,arithmetic,131,13.74,true,152,true,63,1212,true,true,3,3,3
blackscholes,arithmetic,131,999,true,270,true,237,5800,true,true,3,3,3
blackscholes,arithmetic,131,-1,true,270,true,70,1140,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,141,3874,true,true,3,3,3
blackscholes,arithmetic,131,79.39,true,152,true,145,3843,true,true,3,3,3
blackscholes,arithmetic,131,70.23,true,152,true,92,2460,true,true,3,3,3
blackscholes,arithmetic,131,60.31,true,152,true,91,2145,true,true,3,3,3
blackscholes,arithmetic,131,50.38,true,152,true,108,2111,true,true,3,3,3
blackscholes,arithmetic,131,40.46,true,152,true,107,2006,true,true,3,3,3
blackscholes,arithmetic,131,38.93,true,152,true,98,1937,true,true,3,3,3
blackscholes,arithmetic,131,32.82,true,152,true,99,1822,true,true,3,3,3
blackscholes,arithmetic,131,23.66,true,152,true,64,1126,true,true,3,3,3
blackscholes,arithmetic,131,14.5,true,152,true,61,1141,true,true,3,3,3
blackscholes,arithmetic,131,999,true,270,true,239,5806,true,true,5,5,3
blackscholes,arithmetic,131,-1,true,270,true,70,1139,true,true,4,4,3
blackscholes,arithmetic,131,89.31,true,152,true,140,3880,true,true,5,5,3
blackscholes,arithmetic,131,79.39,true,152,true,147,3841,true,true,5,5,3
blackscholes,arithmetic,131,70.23,true,152,true,90,2429,true,true,5,5,3
blackscholes,arithmetic,131,60.31,true,152,true,87,2121,true,true,5,5,3
blackscholes,arithmetic,131,50.38,true,152,true,102,2150,true,true,5,5,3
blackscholes,arithmetic,131,40.46,true,152,true,108,2005,true,true,5,5,3
blackscholes,arithmetic,131,38.93,true,152,true,96,1929,true,true,5,5,3
blackscholes,arithmetic,131,32.82,true,152,true,100,1826,true,true,5,5,3
blackscholes,arithmetic,131,23.66,true,152,true,64,1124,true,true,5,5,3
blackscholes,arithmetic,131,14.5,true,152,true,67,1159,true,true,4,4,3
blackscholes,arithmetic,131,999,true,270,true,241,5806,true,true,5,5,3
blackscholes,arithmetic,131,-1,true,270,true,63,1139,true,true,4,4,3
blackscholes,arithmetic,131,89.31,true,152,true,142,3880,true,true,5,5,3
blackscholes,arithmetic,131,79.39,true,152,true,251,3841,true,true,5,5,3
blackscholes,arithmetic,131,70.23,true,152,true,85,2441,true,true,5,5,3
blackscholes,arithmetic,131,60.31,true,152,true,88,2092,true,true,5,5,3
blackscholes,arithmetic,131,50.38,true,152,true,107,2089,true,true,5,5,3
blackscholes,arithmetic,131,40.46,true,152,true,110,2004,true,true,5,5,3
blackscholes,arithmetic,131,38.93,true,152,true,97,1925,true,true,5,5,3
blackscholes,arithmetic,131,32.82,true,152,true,99,1814,true,true,5,5,3
blackscholes,arithmetic,131,23.66,true,152,true,64,1124,true,true,5,5,3
blackscholes,arithmetic,131,14.5,true,152,true,67,1160,true,true,4,4,3
blackscholes,arithmetic,131,999,true,270,true,240,5806,true,true,5,5,3
blackscholes,arithmetic,131,-1,true,270,true,70,1139,true,true,4,4,3
blackscholes,arithmetic,131,89.31,true,152,true,142,3880,true,true,5,5,3
blackscholes,arithmetic,131,79.39,true,152,true,150,3841,true,true,5,5,3
blackscholes,arithmetic,131,70.23,true,152,true,90,2154,true,true,5,5,3
blackscholes,arithmetic,131,60.31,true,152,true,93,2517,true,true,5,5,3
blackscholes,arithmetic,131,51.15,true,152,true,122,2175,true,true,5,5,3
blackscholes,arithmetic,131,44.27,true,152,true,109,1998,true,true,5,5,3
blackscholes,arithmetic,131,41.22,true,152,true,99,1965,true,true,5,5,3
blackscholes,arithmetic,131,32.82,true,152,true,99,1875,true,true,5,5,3
blackscholes,arithmetic,131,23.66,true,152,true,65,1124,true,true,5,5,3
blackscholes,arithmetic,131,14.5,true,152,true,62,1166,true,true,5,5,3
blackscholes,arithmetic,131,999,true,270,true,241,5806,true,true,4,4,3
blackscholes,arithmetic,131,-1,true,270,true,71,1140,true,true,3,3,3
blackscholes,arithmetic,131,89.31,true,152,true,143,3880,true,true,4,4,3
blackscholes,arithmetic,131,79.39,true,152,true,170,3841,true,true,4,4,3
blackscholes,arithmetic,131,70.23,true,152,true,118,3147,true,true,4,4,3
blackscholes,arithmetic,131,60.31,true,152,true,60,1396,true,true,4,4,3
blackscholes,arithmetic,131,50.38,true,152,true,85,2039,true,true,4,4,3
blackscholes,arithmetic,131,45.8,true,152,true,107,1978,true,true,4,4,3
blackscholes,arithmetic,131,41.22,true,152,true,102,1998,true,true,4,4,3
blackscholes,arithmetic,131,33.59,true,152,true,62,1153,true,true,4,4,3
blackscholes,arithmetic,131,23.66,true,152,true,64,1126,true,true,4,4,3
blackscholes,arithmetic,131,14.5,true,152,true,62,1195,true,true,4,4,3
blackscholes,constant-swap,129,999,true,270,false,242,5808,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,69,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,243,5684,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,121,3063,false,false,0,0,0
blackscholes,constant-swap,129,70.54,true,152,false,96,2620,false,false,0,0,0
blackscholes,constant-swap,129,60.47,true,152,false,104,2215,false,false,0,0,0
blackscholes,constant-swap,129,54.26,true,152,false,97,2642,false,false,0,0,0
blackscholes,constant-swap,129,52.71,true,152,false,102,2429,false,false,0,0,0
blackscholes,constant-swap,129,41.86,true,152,false,61,1200,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,57,1181,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,68,1166,false,false,0,0,0
blackscholes,constant-swap,129,14.73,true,152,false,66,1130,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,false,239,5807,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,71,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,223,5678,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,110,3054,false,false,0,0,0
blackscholes,constant-swap,129,70.54,true,152,false,98,2673,false,false,0,0,0
blackscholes,constant-swap,129,60.47,true,152,false,110,2252,false,false,0,0,0
blackscholes,constant-swap,129,54.26,true,152,false,98,2666,false,false,0,0,0
blackscholes,constant-swap,129,52.71,true,152,false,101,2407,false,false,0,0,0
blackscholes,constant-swap,129,41.86,true,152,false,124,2282,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,54,1119,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,69,1162,false,false,0,0,0
blackscholes,constant-swap,129,14.73,true,152,false,67,1130,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,false,239,5807,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,70,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,226,5706,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,113,3047,false,false,0,0,0
blackscholes,constant-swap,129,70.54,true,152,false,100,2343,false,false,0,0,0
blackscholes,constant-swap,129,60.47,true,152,false,98,2084,false,false,0,0,0
blackscholes,constant-swap,129,54.26,true,152,false,96,2664,false,false,0,0,0
blackscholes,constant-swap,129,52.71,true,152,false,99,2412,false,false,0,0,0
blackscholes,constant-swap,129,41.86,true,152,false,66,1282,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,57,1175,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,68,1162,false,false,0,0,0
blackscholes,constant-swap,129,14.73,true,152,false,68,1130,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,true,238,5806,true,true,2,2,1
blackscholes,constant-swap,129,-1,true,270,false,71,1140,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,true,106,2875,true,true,2,2,1
blackscholes,constant-swap,129,80.62,true,152,true,103,2119,true,true,2,2,1
blackscholes,constant-swap,129,71.32,true,152,true,107,2166,true,true,2,2,1
blackscholes,constant-swap,129,62.2,true,152,false,87,2015,false,false,0,0,0
blackscholes,constant-swap,129,55.81,true,152,false,61,1266,false,false,0,0,0
blackscholes,constant-swap,129,53.49,true,152,false,61,1176,false,false,0,0,0
blackscholes,constant-swap,129,43.41,true,152,false,88,1810,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,92,1758,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,50,1042,false,false,0,0,0
blackscholes,constant-swap,129,13.95,true,152,false,63,1042,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,false,243,5807,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,72,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,106,2891,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,96,2123,false,false,0,0,0
blackscholes,constant-swap,129,71.32,true,152,false,91,2077,false,false,0,0,0
blackscholes,constant-swap,129,62.2,true,152,false,100,2051,false,false,0,0,0
blackscholes,constant-swap,129,55.81,true,152,false,92,1889,false,false,0,0,0
blackscholes,constant-swap,129,53.49,true,152,false,102,1936,false,false,0,0,0
blackscholes,constant-swap,129,43.41,true,152,false,87,1804,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,91,1758,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,51,1042,false,false,0,0,0
blackscholes,constant-swap,129,13.95,true,152,false,62,1021,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,true,243,5806,true,true,1,1,1
blackscholes,constant-swap,129,-1,true,270,true,71,1138,true,true,1,1,1
blackscholes,constant-swap,129,90.7,true,152,true,104,2892,true,true,1,1,1
blackscholes,constant-swap,129,80.62,true,152,true,95,2134,true,true,1,1,1
blackscholes,constant-swap,129,71.32,true,152,true,95,2142,true,true,1,1,1
blackscholes,constant-swap,129,62.2,true,152,true,62,1275,true,true,1,1,1
blackscholes,constant-swap,129,55.81,true,152,true,112,2071,true,true,1,1,1
blackscholes,constant-swap,129,53.49,true,152,true,99,1892,true,true,1,1,1
blackscholes,constant-swap,129,43.41,true,152,true,94,1827,true,true,1,1,1
blackscholes,constant-swap,129,33.33,true,152,true,85,1812,true,true,1,1,1
blackscholes,constant-swap,129,24.3,true,152,true,51,1034,true,true,1,1,1
blackscholes,constant-swap,129,13.95,true,152,true,63,1040,true,true,1,1,1
blackscholes,constant-swap,129,999,true,270,false,243,5807,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,69,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,105,2891,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,97,2117,false,false,0,0,0
blackscholes,constant-swap,129,71.32,true,152,false,106,2151,false,false,0,0,0
blackscholes,constant-swap,129,62.2,true,152,false,98,2023,false,false,0,0,0
blackscholes,constant-swap,129,55.81,true,152,false,101,1899,false,false,0,0,0
blackscholes,constant-swap,129,53.49,true,152,false,102,1926,false,false,0,0,0
blackscholes,constant-swap,129,43.41,true,152,false,87,1811,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,84,1752,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,43,1029,false,false,0,0,0
blackscholes,constant-swap,129,13.95,true,152,false,64,1041,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,false,242,5807,false,false,0,0,0
blackscholes,constant-swap,129,-1,true,270,false,71,1139,false,false,0,0,0
blackscholes,constant-swap,129,90.7,true,152,false,104,2892,false,false,0,0,0
blackscholes,constant-swap,129,80.62,true,152,false,98,2543,false,false,0,0,0
blackscholes,constant-swap,129,71.32,true,152,false,105,2134,false,false,0,0,0
blackscholes,constant-swap,129,62.2,true,152,false,110,2061,false,false,0,0,0
blackscholes,constant-swap,129,55.81,true,152,false,56,1168,false,false,0,0,0
blackscholes,constant-swap,129,53.49,true,152,false,91,1931,false,false,0,0,0
blackscholes,constant-swap,129,43.41,true,152,false,49,1052,false,false,0,0,0
blackscholes,constant-swap,129,33.33,true,152,false,93,1751,false,false,0,0,0
blackscholes,constant-swap,129,24.3,true,152,false,53,1044,false,false,0,0,0
blackscholes,constant-swap,129,13.95,true,152,false,65,1041,false,false,0,0,0
blackscholes,constant-swap,129,999,true,270,true,242,5806,true,true,1,1,1
blackscholes,constant-swap,129,-1,true,270,true,70,1138,true,true,1,1,1
blackscholes,constant-swap,129,90.7,true,152,true,106,2895,true,true,1,1,1
blackscholes,constant-swap,129,80.62,true,152,true,86,2127,true,true,1,1,1
